#AdjRefG: Iteration 21 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -2.307368E+02   -1.656407E+02    8.544144E+01   -3.061149E+02  -1.144888E+02   -1.488048E+02   -2.049566E+00   -1.073398E+02    2.312027E+01    1.532862E+01    3.027686E+01   -5.364160E+01   -2.415951E+01   -3.270896E+01   -1.261512E+01   -7.185942E+01   -1.152088E+02    5.444991E-01    6.982926E+01   -7.327410E+01 
  -2.574685E+02   -1.615623E+02    1.084400E+02   -3.369305E+02  -1.165818E+02   -1.762108E+02    1.312701E+01   -1.126650E+02    2.499811E+01    4.606426E+01    5.254339E+01   -7.376387E+01   -4.142604E+01   -2.449782E+01   -1.610783E+01   -8.126432E+01   -1.244588E+02   -6.917903E+00    5.887743E+01   -6.923734E+01 
  -2.666115E+02   -1.502897E+02    1.282315E+02   -3.513208E+02  -1.163783E+02   -2.059182E+02    3.099172E+01   -1.140448E+02    3.280652E+01    8.029008E+01    7.330736E+01   -1.008897E+02   -6.326645E+01   -2.299965E+01   -2.480594E+01   -8.759435E+01   -1.197732E+02   -1.661889E+00    4.873832E+01   -4.879193E+01 
  -2.581440E+02   -1.312000E+02    1.434457E+02   -3.521563E+02  -1.154597E+02   -2.327114E+02    4.742273E+01   -1.128862E+02    4.497794E+01    1.160428E+02    9.042234E+01   -1.324982E+02   -8.611017E+01   -2.937529E+01   -3.640116E+01   -9.187107E+01   -1.015521E+02    1.484402E+01    4.200181E+01   -1.490085E+01 
  -2.350341E+02   -1.060395E+02    1.537565E+02   -3.452317E+02  -1.155039E+02   -2.505608E+02    5.829465E+01   -1.104851E+02    5.884559E+01    1.495919E+02    1.028981E+02   -1.649305E+02   -1.052387E+02   -4.248749E+01   -4.783800E+01   -9.548193E+01   -7.313700E+01    3.741685E+01    4.040181E+01    2.566576E+01 
  -2.022556E+02   -7.853765E+01    1.602245E+02   -3.369118E+02  -1.176959E+02   -2.542674E+02    6.046749E+01   -1.073689E+02    7.141501E+01    1.761515E+02    1.111050E+02   -1.940689E+02   -1.161115E+02   -5.913403E+01   -5.602502E+01   -9.967501E+01   -3.986324E+01    5.871234E+01    4.467708E+01    6.420107E+01 
  -1.652913E+02   -5.329963E+01    1.652784E+02   -3.317296E+02  -1.224084E+02   -2.411202E+02    5.254181E+01   -1.030436E+02    8.033847E+01    1.911434E+02    1.164088E+02   -2.160868E+02   -1.156861E+02   -7.482894E+01   -5.845607E+01   -1.050836E+02   -7.535310E+00    7.150614E+01    5.478386E+01    9.248446E+01 
  -1.286401E+02   -3.435657E+01    1.721728E+02   -3.308132E+02  -1.292172E+02   -2.119905E+02    3.514204E+01   -9.624010E+01    8.474528E+01    1.916050E+02    1.203638E+02   -2.281248E+02   -1.033509E+02   -8.494006E+01   -5.363987E+01   -1.114398E+02    1.918264E+01    7.096900E+01    7.030683E+01    1.049915E+02 
  -9.482065E+01   -2.384673E+01    1.839285E+02   -3.316428E+02  -1.371797E+02   -1.714245E+02    1.064546E+01   -8.553872E+01    8.558577E+01    1.772540E+02    1.237698E+02   -2.287640E+02   -8.119095E+01   -8.587481E+01   -4.131866E+01   -1.175505E+02    3.796424E+01    5.619864E+01    9.083188E+01    1.002105E+02 
  -6.414893E+01   -2.123891E+01    2.019990E+02   -3.291072E+02  -1.452140E+02   -1.266019E+02   -1.753233E+01   -7.008962E+01    8.529843E+01    1.508278E+02    1.259676E+02   -2.182004E+02   -5.349785E+01   -7.598434E+01   -2.250496E+01   -1.215174E+02    4.926448E+01    3.051955E+01    1.160687E+02    8.070018E+01 
  -3.525757E+01   -2.332515E+01    2.251062E+02   -3.173615E+02  -1.523986E+02   -8.541582E+01   -4.583029E+01   -5.011114E+01    8.686121E+01    1.175584E+02    1.246723E+02   -1.980875E+02   -2.564146E+01   -5.594056E+01    6.286853E-01   -1.211148E+02    5.592132E+01    4.728113E-01    1.456355E+02    5.195198E+01 
  -6.053699E+00   -2.497909E+01    2.487532E+02   -2.917661E+02  -1.580722E+02   -5.425124E+01   -7.129711E+01   -2.695584E+01    9.254119E+01    8.392961E+01    1.164688E+02   -1.710932E+02   -2.610787E+00   -2.850467E+01    2.499075E+01   -1.142317E+02    6.208805E+01   -2.615279E+01    1.785908E+02    2.051461E+01 
   2.531214E+01   -2.047135E+01    2.657742E+02   -2.502768E+02  -1.617145E+02   -3.618308E+01   -9.197051E+01   -2.731851E+00    1.028065E+02    5.610144E+01    9.785528E+01   -1.402977E+02    1.236754E+01    2.209026E+00    4.694223E+01   -9.930051E+01    7.185260E+01   -4.259874E+01    2.129472E+02   -7.946749E+00 
   5.982729E+01   -5.004726E+00    2.679496E+02   -1.939590E+02  -1.627035E+02   -3.020679E+01   -1.068150E+02    2.033310E+01    1.158394E+02    3.847722E+01    6.652316E+01   -1.086089E+02    1.873432E+01    3.172853E+01    6.279001E+01   -7.566735E+01    8.795714E+01   -4.500369E+01    2.454515E+02   -3.001586E+01 
